date,comment
2025-06-19 16:00:08,Ah ça dépend de ton programme rek😁
2025-06-19 14:58:28,"Jaajef, je trouve y’a toujours du boulot nak😁"
2025-06-19 14:21:13,C’est tout le contraire. J’ai juste des insertions haute
2025-06-19 08:50:17,Force mon gars
2025-06-19 08:49:54,Je t’assure
2025-06-19 08:49:38,🤝🔥
2025-06-18 20:56:57,Les ischio jambiers (arrière cuisse) les quadriceps sont légèrement engagés aussi
2025-06-18 20:55:01,"Let’s goo mon gars, ou même mieux🤝"
2025-06-18 18:07:42,❤️
2025-06-18 14:11:29,🔥🤝
2025-06-18 13:54:34,Ça va faire 3 ans en Décembre
2025-06-18 13:54:10,On a la même taille frère. Faut pas hésiter. Surtout avec l’âge le muscle aide avec la posture
2025-06-18 08:51:07,Mercii mon cher
2025-06-18 08:50:55,"Ah oui chaud, je pense les goblets squat seront mieux pour toi"
2025-06-17 21:00:40,Exactement c’est un leurre. Pour les squats c’est chaud mais ça vient avec le temps
2025-06-17 12:32:51,❤️
2025-06-16 23:34:25,Ton cas est plus sérieux man. Courage 😁
2025-06-15 22:15:14,🔥
2025-06-15 22:15:05,❤️🤝
2025-06-15 10:19:56,Ça rassure 😁
2025-06-14 23:27:57,Merci bro du retour. Ça fait plaisir
2025-06-14 19:37:38,Je te jure
2025-06-14 15:00:53,Jajef🔥
2025-06-14 12:15:18,194cm
2025-06-14 12:15:08,Carrément
2025-06-14 09:04:59,Je te rassure man😂
2025-06-14 09:04:21,C’est exactement ça
2025-06-14 01:07:43,Jajef champion c’est motivant
2025-06-14 01:06:59,Je te rassure mon gars
2025-06-14 00:10:17,Absolument
2025-06-14 00:08:53,Ça c’est la base frère
2025-06-13 23:57:06,Waw un problème majeur sakh. Ta Lolou ci niak khàm sa bop la bok
2025-06-13 23:55:48,"Mbaadou😂, c’est trop chiant man. Legui Man sama yonn, je m’en fou bi lay mayei"
2025-06-13 19:45:05,"Béguei nala, ma ngi Sant et toi?"
2025-06-13 19:44:01,🥰🥰🥰
2025-06-13 19:09:20,Jajef ouze ❤️
2025-06-13 17:10:01,"Je te jure, les ectomorphes avec les habits on ne voit rien d’impressionnant"
2025-06-13 15:43:54,"Ah ouii, c’est pas faux, j’y étais"
2025-06-13 15:42:32,"T’es très grand, frère. C’est un avantage certes mais ça prend du temps pour voir le vrai potentiel"
2025-06-13 15:28:48,💪🏿🤝
2025-06-13 15:28:26,Oui c’est pas encourageant 😭 mais ça nous pousse à travailler plus dur
2025-06-13 15:15:14,Je te rassures 😁
2025-06-13 14:22:11,Je te jure alors que tu te tues les jambes à chaque séance. Laisse le parler😁
2025-06-13 14:21:30,Yaa wakh deug. L’essentiel c’est être bien dans sa peau
2025-06-13 14:20:49,Ça me rassure😁
2025-06-13 14:20:36,Lol tkt
2025-06-13 12:33:15,Haha obligé ou les cacher c’est plus simple
2025-06-13 12:21:29,Waw molay nopal d
2025-06-13 11:00:21,"Eh je te jure, ça demande bcp de patience et de détermination 😁"
2025-06-12 23:22:13,Amul xalaat🤝
2025-06-12 23:21:55,Dafa leer
2025-06-12 20:51:50,Amul xalaat🔥
2025-06-11 10:05:49,Lolou mo am solo d
2025-06-11 10:05:32,Amiin bro ❤️
2025-06-10 13:45:32,🤝
2025-06-09 23:35:07,Oui souvent nous nous concentrons sur ce que nous n’avons pas. Et c’est peine perdue
2025-06-08 16:53:27,❤️
2025-06-08 14:52:39,Haha Jajef champion
2025-06-08 11:46:21,❤️
2025-06-08 11:46:15,Def ni yaw rek mon ami😂🙌🏾
2025-06-08 07:08:38,❤️
2025-06-08 07:08:27,❤️😏
2025-06-08 07:08:23,❤️
2025-06-04 23:53:39,🤝🔥
2025-06-04 21:55:23,🔥🙌🏾
2025-06-03 23:14:19,T’es un bon mon gars! Keep shinning❤️🔥
2025-06-02 10:45:55,Let’s goooo🔥
2025-05-30 02:25:49,Amul xalaat 🔥❤️
2025-05-04 01:20:55,Feuleerrr🚀
2025-05-03 11:05:04,🔥🤝
2025-05-03 06:25:23,Jajef champion
2025-05-02 06:17:33,🔥🤝
2025-04-30 21:54:02,🔥🤝
2025-04-30 19:21:26,🤝🔥
2025-04-30 06:16:48,🥰❤️
2025-04-29 20:11:22,Thanks g🔥
2025-04-27 01:23:22,Feuleeer⚡️
2025-04-24 11:24:54,🔥❤️
2025-04-24 10:46:41,"Non meun nga commencer par des exos poids du corps (appui avant, tractions, dips) ak élastiques pour yok resistance bi"
2025-04-23 20:45:34,"Merci champion, le travail continue"
2025-04-23 19:13:45,"Xalaatal ba xam sa objectif rek tak diouk, loci Amul ci yaw la🤝"
2025-04-23 15:41:08,J’aime bien cette réaction. Amul xalaat 🤝
2025-04-23 10:36:30,On est ensemble champion
2025-04-22 22:45:34,Absolument! Une bénédiction divine dont il faut profiter pleinement
2025-04-22 11:36:03,Exploring the potential 🤝📌
2025-04-20 15:11:01,T’as remarqué 🤝
2025-04-19 23:34:16,🙌🏾🤝
2025-04-19 11:18:10,Jef yu andak yénei rek🤝
2025-04-19 09:43:30,🚀🤝
2025-04-18 19:41:48,Jajef champion
2025-04-18 18:39:57,Surtout! Fala lep commencer
2025-04-18 09:46:43,Ken dou yaw mon ami 🙌🏾
2025-04-17 14:01:16,😁❤️
2025-04-17 14:00:58,Haha xalaatal rek ba xam li nga beug. Après jëf rek mo ciy dess😂🤝
2025-04-17 12:18:15,Merci chef
2025-04-16 17:40:06,On est ensemble champion
2025-04-13 06:28:29,"Yeah sure. But for now writing a book isn’t on my top priority list, even though I would love to know what you want to write about and eventually see your writings."
2025-04-13 06:07:25,Happy to read you my dear. Thank u for the feedback. It’s all about expressing ourselves with good intention🤝
2025-04-13 06:05:36,C’est toujours comme ça. Mais ça te donne sous un autre angle une bonne dose de motivation et des raisons de changer pour soi.
2025-04-12 22:29:22,🫡🤝
2025-04-12 17:44:39,@Amul Xalaat: @Amul Xalaat: Exactement. La vie est u phénomène continue qui se réalise à travers nous et par nous
2025-04-10 20:03:59,Let’s goo champion 🤝
2025-04-10 13:48:46,Merci champion 🫡🤝 ken dou yaw
2025-04-09 22:31:44,🫡🤝
2025-04-09 17:05:46,Jajef Cheikh bi🤝
2025-04-09 17:04:49,Merci chef! Ça marche
2025-04-07 13:34:18,Je ne suis pas entrain de lire mais merci quand même.
2025-04-06 22:24:58,Tu peux m’écrire je te donne des orientations si tu veux
2025-04-06 22:13:18,Content que ça te parle🫶🏿
2025-04-06 22:12:15,Merci frère 🙌🏾
2025-03-27 03:11:33,🤝
2025-03-12 22:34:44,Merci ça fait plaisir ❤️
2025-03-01 20:42:31,On est ensemble bg
2025-02-17 11:49:24,Jaajef bro 🫡
2025-02-05 16:00:22,"The fact that this guy communicates easily with a five years old boy, and make him chill as a stranger is damn cool"
2025-02-05 15:53:06,"At least this make sense, we don’t need to be lead by frustration while creating content"
2025-02-05 00:49:40,Jajef Jaambar dinaa ci farlou🤝
2025-02-04 13:03:06,That line with the djembe is fire. If you from Senegal you know
2025-02-03 13:27:35,"Wow, it’s hard to listen these days. We distract ourselves to death"
2025-01-23 18:00:38,"When learning to swim, the first lesson is to relax your body so you can float. This serves as a metaphor for life: we thrive by freeing our minds and moving forward with faith and good intentions."
